Clave,Fecha,Almacenamiento
ARCSO,2017-07-08,193.75
AGZCH,2017-07-08,39.53
AOBSO,2017-07-08,1531.12
PECSO,2017-07-08,1556.55
LCDSO,2017-07-08,576.62
LCDSO,2017-07-09,575.93
PECSO,2017-07-09,1543.3
AOBSO,2017-07-09,1543.95
AGZCH,2017-07-09,39.27
ARCSO,2017-07-09,194.36
PMOSO,2017-07-09,10.1
ARLSO,2017-07-09,0
CHTSO,2017-07-09,2.91
IRASO,2017-07-09,0.08
IRASO,2017-07-10,0.08
CHTSO,2017-07-10,2.91
ARLSO,2017-07-10,0
PMOSO,2017-07-10,10.07
ARCSO,2017-07-10,194.76
AGZCH,2017-07-10,39.02
AOBSO,2017-07-10,1559.11
PECSO,2017-07-10,1532.7
LCDSO,2017-07-10,575.25
LCDSO,2017-07-11,574.56
PECSO,2017-07-11,1523.43
AOBSO,2017-07-11,1571.02
AGZCH,2017-07-11,38.84
ARCSO,2017-07-11,195.2
PMOSO,2017-07-11,10.13
ARLSO,2017-07-11,0
CHTSO,2017-07-11,2.91
IRASO,2017-07-11,0.08
IRASO,2017-07-12,0.08
CHTSO,2017-07-12,2.91
ARLSO,2017-07-12,0
PMOSO,2017-07-12,10.13
ARCSO,2017-07-12,195.64
AGZCH,2017-07-12,39.06
AOBSO,2017-07-12,1588.2
PECSO,2017-07-12,1523.43
LCDSO,2017-07-12,574.22
LCDSO,2017-07-13,573.87
PECSO,2017-07-13,1525.42
AOBSO,2017-07-13,1591.88
AGZCH,2017-07-13,38.93
ARCSO,2017-07-13,196.97
PMOSO,2017-07-13,10.13
ARLSO,2017-07-13,0
CHTSO,2017-07-13,2.91
IRASO,2017-07-13,0.08
IRASO,2017-07-14,0.08
CHTSO,2017-07-14,2.91
ARLSO,2017-07-14,0
PMOSO,2017-07-14,10.13
ARCSO,2017-07-14,199.18
AGZCH,2017-07-14,38.84
AOBSO,2017-07-14,1596.79
PECSO,2017-07-14,1531.38
LCDSO,2017-07-14,573.19
LCDSO,2017-07-15,572.5
PECSO,2017-07-15,1536.01
AOBSO,2017-07-15,1598.02
AGZCH,2017-07-15,39.02
ARCSO,2017-07-15,202.71
PMOSO,2017-07-15,10.13
ARLSO,2017-07-15,0
CHTSO,2017-07-15,2.95
IRASO,2017-07-15,0.06
IRASO,2017-07-16,0.03
CHTSO,2017-07-16,2.95
ARLSO,2017-07-16,0
PMOSO,2017-07-16,10.1
ARCSO,2017-07-16,207.34
AGZCH,2017-07-16,39.1
AOBSO,2017-07-16,1600.47
PECSO,2017-07-16,1540.65
LCDSO,2017-07-16,571.81
LCDSO,2017-07-17,571.47
PECSO,2017-07-17,1548.6
AOBSO,2017-07-17,1602.93
AGZCH,2017-07-17,41.08
ARCSO,2017-07-17,211.1
PMOSO,2017-07-17,10.23
ARLSO,2017-07-17,0
CHTSO,2017-07-17,2.99
IRASO,2017-07-17,0.01
IRASO,2017-07-18,0
CHTSO,2017-07-18,3.02
ARLSO,2017-07-18,0
PMOSO,2017-07-18,10.23
ARCSO,2017-07-18,213.75
AGZCH,2017-07-18,41.99
AOBSO,2017-07-18,1602.93
PECSO,2017-07-18,1554.56
LCDSO,2017-07-18,572.16
LCDSO,2017-07-19,572.16
PECSO,2017-07-19,1563.28
AOBSO,2017-07-19,1600.47
AGZCH,2017-07-19,42.04
ARCSO,2017-07-19,215.51
PMOSO,2017-07-19,10.29
ARLSO,2017-07-19,0
CHTSO,2017-07-19,3.02
IRASO,2017-07-19,0
IRASO,2017-07-20,0
CHTSO,2017-07-20,3.02
ARLSO,2017-07-20,0
PMOSO,2017-07-20,10.29
ARCSO,2017-07-20,217.08
AGZCH,2017-07-20,42.85
AOBSO,2017-07-20,1600.47
PECSO,2017-07-20,1568.71
LCDSO,2017-07-20,572.5
LCDSO,2017-07-21,575.59
PECSO,2017-07-21,1582.95
AOBSO,2017-07-21,1602.93
AGZCH,2017-07-21,43.58
ARCSO,2017-07-21,220.2
PMOSO,2017-07-21,10.48
ARLSO,2017-07-21,0
CHTSO,2017-07-21,5.02
IRASO,2017-07-21,0.72
IRASO,2017-07-22,0.72
CHTSO,2017-07-22,5.07
ARLSO,2017-07-22,0
PMOSO,2017-07-22,10.48
ARCSO,2017-07-22,225.01
AGZCH,2017-07-22,44.6
AOBSO,2017-07-22,1602.93
PECSO,2017-07-22,1605.34
LCDSO,2017-07-22,578.34
LCDSO,2017-07-23,581.08
PECSO,2017-07-23,1627.1
AOBSO,2017-07-23,1602.93
AGZCH,2017-07-23,45.26
ARCSO,2017-07-23,228.85
PMOSO,2017-07-23,11.31
ARLSO,2017-07-23,0
CHTSO,2017-07-23,5.2
IRASO,2017-07-23,0.74
IRASO,2017-07-24,0.75
CHTSO,2017-07-24,7.62
ARLSO,2017-07-24,0
PMOSO,2017-07-24,13.05
ARCSO,2017-07-24,235.1
AGZCH,2017-07-24,46.11
AOBSO,2017-07-24,1602.93
PECSO,2017-07-24,1650.4
LCDSO,2017-07-24,585.21
LCDSO,2017-07-25,588.3
PECSO,2017-07-25,1669.34
AOBSO,2017-07-25,1600.47
AGZCH,2017-07-25,47.95
ARCSO,2017-07-25,237.98
PMOSO,2017-07-25,13.96
ARLSO,2017-07-25,0
CHTSO,2017-07-25,7.73
IRASO,2017-07-25,0.74
IRASO,2017-07-26,0.74
CHTSO,2017-07-26,7.78
ARLSO,2017-07-26,0
PMOSO,2017-07-26,14.04
ARCSO,2017-07-26,239.9
AGZCH,2017-07-26,50.65
AOBSO,2017-07-26,1599.24
PECSO,2017-07-26,1680.99
LCDSO,2017-07-26,591.04
LCDSO,2017-07-27,593.11
PECSO,2017-07-27,1692.64
AOBSO,2017-07-27,1598.02
AGZCH,2017-07-27,53.04
ARCSO,2017-07-27,246.48
PMOSO,2017-07-27,14.42
ARLSO,2017-07-27,0
CHTSO,2017-07-27,8.92
IRASO,2017-07-27,0.73
IRASO,2017-07-28,1.17
CHTSO,2017-07-28,8.94
ARLSO,2017-07-28,0
PMOSO,2017-07-28,14.57
ARCSO,2017-07-28,254.14
AGZCH,2017-07-28,54.09
AOBSO,2017-07-28,1598.02
PECSO,2017-07-28,1708.86
LCDSO,2017-07-28,596.2
LCDSO,2017-07-29,601
PECSO,2017-07-29,1733.02
AOBSO,2017-07-29,1600.47
AGZCH,2017-07-29,56.25
ARCSO,2017-07-29,261.04
PMOSO,2017-07-29,14.72
ARLSO,2017-07-29,0
CHTSO,2017-07-29,8.94
IRASO,2017-07-29,1.77
IRASO,2017-07-30,2.06
CHTSO,2017-07-30,9.06
ARLSO,2017-07-30,0
PMOSO,2017-07-30,16.52
ARCSO,2017-07-30,261.04
AGZCH,2017-07-30,59.02
AOBSO,2017-07-30,1602.93
PECSO,2017-07-30,1755.57
LCDSO,2017-07-30,608.32
LCDSO,2017-07-31,617.18
PECSO,2017-07-31,1785.89
AOBSO,2017-07-31,1602.93
AGZCH,2017-07-31,61.05
ARCSO,2017-07-31,279.22
PMOSO,2017-07-31,17.41
ARLSO,2017-07-31,0
CHTSO,2017-07-31,9.14
IRASO,2017-07-31,2.07
IRASO,2017-08-01,2.06
CHTSO,2017-08-01,9.14
ARLSO,2017-08-01,0
PMOSO,2017-08-01,18.48
ARCSO,2017-08-01,282.22
AGZCH,2017-08-01,62.42
AOBSO,2017-08-01,1602.93
PECSO,2017-08-01,1800.84
LCDSO,2017-08-01,624.62
LCDSO,2017-08-02,633.48
PECSO,2017-08-02,1814.9
AOBSO,2017-08-02,1602.93
AGZCH,2017-08-02,64.86
ARCSO,2017-08-02,286.04
PMOSO,2017-08-02,19.19
ARLSO,2017-08-02,0
CHTSO,2017-08-02,9.14
IRASO,2017-08-02,2.04
IRASO,2017-08-03,2.44
CHTSO,2017-08-03,9.28
ARLSO,2017-08-03,0
PMOSO,2017-08-03,19.65
ARCSO,2017-08-03,292.04
AGZCH,2017-08-03,71.58
AOBSO,2017-08-03,1604.15
PECSO,2017-08-03,1834.25
LCDSO,2017-08-03,640.57
LCDSO,2017-08-04,646.05
PECSO,2017-08-04,1858.86
AOBSO,2017-08-04,1615.2
AGZCH,2017-08-04,83.1
ARCSO,2017-08-04,301.39
PMOSO,2017-08-04,19.97
ARLSO,2017-08-04,0
CHTSO,2017-08-04,9.28
IRASO,2017-08-04,2.57
IRASO,2017-08-05,2.56
CHTSO,2017-08-05,9.31
ARLSO,2017-08-05,0
PMOSO,2017-08-05,20.18
ARCSO,2017-08-05,312.07
AGZCH,2017-08-05,86.83
AOBSO,2017-08-05,1625.02
PECSO,2017-08-05,1901.69
LCDSO,2017-08-05,652.27
LCDSO,2017-08-06,658.49
PECSO,2017-08-06,1943.79
AOBSO,2017-08-06,1627.47
AGZCH,2017-08-06,88.83
ARCSO,2017-08-06,344.62
PMOSO,2017-08-06,20.29
ARLSO,2017-08-06,0
CHTSO,2017-08-06,9.31
IRASO,2017-08-06,2.56
IRASO,2017-08-07,2.54
CHTSO,2017-08-07,9.31
ARLSO,2017-08-07,0
PMOSO,2017-08-07,20.34
ARCSO,2017-08-07,360.8
AGZCH,2017-08-07,84.67
AOBSO,2017-08-07,1629.92
PECSO,2017-08-07,2019.31
LCDSO,2017-08-07,662.87
LCDSO,2017-08-08,666.53
PECSO,2017-08-08,2104.98
AOBSO,2017-08-08,1632.38
AGZCH,2017-08-08,82.39
ARCSO,2017-08-08,372.62
PMOSO,2017-08-08,20.23
ARLSO,2017-08-08,0
CHTSO,2017-08-08,9.34
IRASO,2017-08-08,2.53
IRASO,2017-08-09,2.51
CHTSO,2017-08-09,9.34
ARLSO,2017-08-09,0
PMOSO,2017-08-09,20.23
ARCSO,2017-08-09,382.01
AGZCH,2017-08-09,81.29
AOBSO,2017-08-09,1633.6
PECSO,2017-08-09,2170.16
LCDSO,2017-08-09,669.82
LCDSO,2017-08-10,673.11
PECSO,2017-08-10,2204.27
AOBSO,2017-08-10,1642.2
AGZCH,2017-08-10,80.7
ARCSO,2017-08-10,397.8
PMOSO,2017-08-10,20.66
ARLSO,2017-08-10,0
CHTSO,2017-08-10,9.36
IRASO,2017-08-10,2.73
IRASO,2017-08-11,3.23
CHTSO,2017-08-11,9.42
ARLSO,2017-08-11,0
PMOSO,2017-08-11,21.61
ARCSO,2017-08-11,409.7
AGZCH,2017-08-11,81.48
AOBSO,2017-08-11,1658.15
PECSO,2017-08-11,2223.14
LCDSO,2017-08-11,675.67
LCDSO,2017-08-12,677.87
PECSO,2017-08-12,2233.52
AOBSO,2017-08-12,1669.19
AGZCH,2017-08-12,81.29
ARCSO,2017-08-12,416.77
PMOSO,2017-08-12,21.66
ARLSO,2017-08-12,0
CHTSO,2017-08-12,9.42
IRASO,2017-08-12,3.23
IRASO,2017-08-13,3.25
CHTSO,2017-08-13,9.42
ARLSO,2017-08-13,0
PMOSO,2017-08-13,21.66
ARCSO,2017-08-13,423.7
AGZCH,2017-08-13,80.78
AOBSO,2017-08-13,1688.83
PECSO,2017-08-13,2242.17
LCDSO,2017-08-13,680.51
LCDSO,2017-08-14,685.39
PECSO,2017-08-14,2268.99
AOBSO,2017-08-14,1704.33
AGZCH,2017-08-14,81.27
ARCSO,2017-08-14,441.11
PMOSO,2017-08-14,21.66
ARLSO,2017-08-14,0
CHTSO,2017-08-14,9.5
IRASO,2017-08-14,3.25
IRASO,2017-08-15,3.25
CHTSO,2017-08-15,11.71
ARLSO,2017-08-15,0.15
PMOSO,2017-08-15,21.71
ARCSO,2017-08-15,450.67
AGZCH,2017-08-15,81.35
AOBSO,2017-08-15,1721.13
PECSO,2017-08-15,2284.55
LCDSO,2017-08-15,694.01
LCDSO,2017-08-16,702.26
PECSO,2017-08-16,2309.79
AOBSO,2017-08-16,1735.06
AGZCH,2017-08-16,81.35
ARCSO,2017-08-16,464.22
PMOSO,2017-08-16,21.76
ARLSO,2017-08-16,0.06
CHTSO,2017-08-16,11.77
IRASO,2017-08-16,3.23
IRASO,2017-08-17,3.22
CHTSO,2017-08-17,11.77
ARLSO,2017-08-17,0.01
PMOSO,2017-08-17,21.76
ARCSO,2017-08-17,471.66
AGZCH,2017-08-17,81.03
AOBSO,2017-08-17,1745.68
PECSO,2017-08-17,2337.1
LCDSO,2017-08-17,709.48
LCDSO,2017-08-18,713.29
PECSO,2017-08-18,2352.71
AOBSO,2017-08-18,1759.9
AGZCH,2017-08-18,81.03
ARCSO,2017-08-18,483.58
PMOSO,2017-08-18,21.82
ARLSO,2017-08-18,0.01
CHTSO,2017-08-18,11.77
IRASO,2017-08-18,3.23
IRASO,2017-08-19,3.22
CHTSO,2017-08-19,11.77
ARLSO,2017-08-19,0.01
PMOSO,2017-08-19,21.82
ARCSO,2017-08-19,497.21
AGZCH,2017-08-19,80.77
AOBSO,2017-08-19,1771.53
PECSO,2017-08-19,2359.54
LCDSO,2017-08-19,715.59
LCDSO,2017-08-20,718.31
PECSO,2017-08-20,2361.49
AOBSO,2017-08-20,1789.62
AGZCH,2017-08-20,81.74
ARCSO,2017-08-20,507.42
PMOSO,2017-08-20,21.82
ARLSO,2017-08-20,0.01
CHTSO,2017-08-20,11.77
IRASO,2017-08-20,3.2
IRASO,2017-08-21,3.18
CHTSO,2017-08-21,11.77
ARLSO,2017-08-21,0.01
PMOSO,2017-08-21,21.87
ARCSO,2017-08-21,519.02
AGZCH,2017-08-21,81.61
AOBSO,2017-08-21,1805.13
PECSO,2017-08-21,2385.88
LCDSO,2017-08-21,722.2
LCDSO,2017-08-22,725.32
PECSO,2017-08-22,2413.88
AOBSO,2017-08-22,1818.05
AGZCH,2017-08-22,82.45
ARCSO,2017-08-22,528.07
PMOSO,2017-08-22,21.87
ARLSO,2017-08-22,0.01
CHTSO,2017-08-22,11.77
IRASO,2017-08-22,3.17
IRASO,2017-08-23,3.15
CHTSO,2017-08-23,11.77
ARLSO,2017-08-23,0.01
PMOSO,2017-08-23,21.87
ARCSO,2017-08-23,530.33
AGZCH,2017-08-23,82.06
AOBSO,2017-08-23,1828.69
PECSO,2017-08-23,2433.98
LCDSO,2017-08-23,726.87
LCDSO,2017-08-24,728.04
PECSO,2017-08-24,2454.08
AOBSO,2017-08-24,1843.33
AGZCH,2017-08-24,81.93
ARCSO,2017-08-24,532.59
PMOSO,2017-08-24,21.82
ARLSO,2017-08-24,0.01
CHTSO,2017-08-24,11.77
IRASO,2017-08-24,3.14
IRASO,2017-08-25,3.12
CHTSO,2017-08-25,11.81
ARLSO,2017-08-25,0.01
PMOSO,2017-08-25,21.71
ARCSO,2017-08-25,539.83
AGZCH,2017-08-25,81.8
AOBSO,2017-08-25,1852.83
PECSO,2017-08-25,2478.21
LCDSO,2017-08-25,731.54
LCDSO,2017-08-26,732.7
PECSO,2017-08-26,2501.22
AOBSO,2017-08-26,1866.45
AGZCH,2017-08-26,81.87
ARCSO,2017-08-26,546.16
PMOSO,2017-08-26,21.66
ARLSO,2017-08-26,0
CHTSO,2017-08-26,11.81
IRASO,2017-08-26,3.1
IRASO,2017-08-27,3.45
CHTSO,2017-08-27,11.81
ARLSO,2017-08-27,0
PMOSO,2017-08-27,21.61
ARCSO,2017-08-27,553.39
AGZCH,2017-08-27,82.78
AOBSO,2017-08-27,1878.7
PECSO,2017-08-27,2519.13
LCDSO,2017-08-27,732.7
LCDSO,2017-08-28,731.93
PECSO,2017-08-28,2534.05
AOBSO,2017-08-28,1891.14
AGZCH,2017-08-28,81.74
ARCSO,2017-08-28,567.66
PMOSO,2017-08-28,21.55
ARLSO,2017-08-28,0.01
CHTSO,2017-08-28,11.81
IRASO,2017-08-28,3.62
IRASO,2017-08-29,3.62
CHTSO,2017-08-29,11.81
ARLSO,2017-08-29,0.01
PMOSO,2017-08-29,21.55
ARCSO,2017-08-29,572.45
AGZCH,2017-08-29,81.03
AOBSO,2017-08-29,1902.4
PECSO,2017-08-29,2546.98
LCDSO,2017-08-29,731.15
LCDSO,2017-08-30,729.98
PECSO,2017-08-30,2554.94
AOBSO,2017-08-30,1913.66
AGZCH,2017-08-30,81.22
ARCSO,2017-08-30,577.24
PMOSO,2017-08-30,21.66
ARLSO,2017-08-30,0
CHTSO,2017-08-30,11.81
IRASO,2017-08-30,3.61
IRASO,2017-08-31,3.59
CHTSO,2017-08-31,11.81
ARLSO,2017-08-31,0
PMOSO,2017-08-31,21.82
ARCSO,2017-08-31,581.07
AGZCH,2017-08-31,80.25
AOBSO,2017-08-31,1924.92
PECSO,2017-08-31,2556.93
LCDSO,2017-08-31,728.43
LCDSO,2017-09-01,726.87
PECSO,2017-09-01,2556.93
AOBSO,2017-09-01,1934.78
AGZCH,2017-09-01,80.12
ARCSO,2017-09-01,584.42
PMOSO,2017-09-01,21.98
ARLSO,2017-09-01,0
CHTSO,2017-09-01,11.81
IRASO,2017-09-01,3.57
IRASO,2017-09-02,3.59
CHTSO,2017-09-02,11.77
ARLSO,2017-09-02,0
PMOSO,2017-09-02,21.98
ARCSO,2017-09-02,585.86
AGZCH,2017-09-02,79.97
AOBSO,2017-09-02,1947.45
PECSO,2017-09-02,2554.94
LCDSO,2017-09-02,725.32
LCDSO,2017-09-03,724.15
PECSO,2017-09-03,2554.94
AOBSO,2017-09-03,1958.79
AGZCH,2017-09-03,80.32
ARCSO,2017-09-03,587.3
PMOSO,2017-09-03,21.98
ARLSO,2017-09-03,0
CHTSO,2017-09-03,11.77
IRASO,2017-09-03,3.59
IRASO,2017-09-04,3.59
CHTSO,2017-09-04,11.74
ARLSO,2017-09-04,0
PMOSO,2017-09-04,21.98
ARCSO,2017-09-04,588.26
AGZCH,2017-09-04,80.25
AOBSO,2017-09-04,1970.36
PECSO,2017-09-04,2543
LCDSO,2017-09-04,722.98
LCDSO,2017-09-05,721.43
PECSO,2017-09-05,2536.04
AOBSO,2017-09-05,1984.43
AGZCH,2017-09-05,80.06
ARCSO,2017-09-05,590.65
PMOSO,2017-09-05,21.92
ARLSO,2017-09-05,0
CHTSO,2017-09-05,11.71
IRASO,2017-09-05,3.55
IRASO,2017-09-06,3.54
CHTSO,2017-09-06,11.68
ARLSO,2017-09-06,0
PMOSO,2017-09-06,21.92
ARCSO,2017-09-06,592.09
AGZCH,2017-09-06,80
AOBSO,2017-09-06,1997.86
PECSO,2017-09-06,2528.08
LCDSO,2017-09-06,720.26
LCDSO,2017-09-07,719.48
PECSO,2017-09-07,2520.12
AOBSO,2017-09-07,2007.99
AGZCH,2017-09-07,79.87
ARCSO,2017-09-07,593.05
PMOSO,2017-09-07,21.92
ARLSO,2017-09-07,0
CHTSO,2017-09-07,11.65
IRASO,2017-09-07,3.52
IRASO,2017-09-08,3.5
CHTSO,2017-09-08,11.65
ARLSO,2017-09-08,0
PMOSO,2017-09-08,21.92
ARCSO,2017-09-08,594.01
AGZCH,2017-09-08,79.74
AOBSO,2017-09-08,2022.46
PECSO,2017-09-08,2513.16
LCDSO,2017-09-08,717.92
LCDSO,2017-09-09,717.15
PECSO,2017-09-09,2503.21
AOBSO,2017-09-09,2035.66
AGZCH,2017-09-09,79.87
ARCSO,2017-09-09,594.96
PMOSO,2017-09-09,21.92
ARLSO,2017-09-09,0
CHTSO,2017-09-09,11.65
IRASO,2017-09-09,3.48
IRASO,2017-09-10,3.47
CHTSO,2017-09-10,11.65
ARLSO,2017-09-10,0
PMOSO,2017-09-10,21.92
ARCSO,2017-09-10,595.92
AGZCH,2017-09-10,80.25
AOBSO,2017-09-10,2050.48
PECSO,2017-09-10,2494.26
LCDSO,2017-09-10,716.37
LCDSO,2017-09-11,715.59
PECSO,2017-09-11,2484.24
AOBSO,2017-09-11,2063.82
AGZCH,2017-09-11,80.25
ARCSO,2017-09-11,596.4
PMOSO,2017-09-11,21.87
ARLSO,2017-09-11,0
CHTSO,2017-09-11,11.65
IRASO,2017-09-11,3.45
IRASO,2017-09-12,3.44
CHTSO,2017-09-12,11.65
ARLSO,2017-09-12,0
PMOSO,2017-09-12,21.87
ARCSO,2017-09-12,596.88
AGZCH,2017-09-12,80
AOBSO,2017-09-12,2075.67
PECSO,2017-09-12,2473.18
LCDSO,2017-09-12,714.81
LCDSO,2017-09-13,713.67
PECSO,2017-09-13,2462.12
AOBSO,2017-09-13,2090.49
AGZCH,2017-09-13,79.87
ARCSO,2017-09-13,596.88
PMOSO,2017-09-13,21.87
ARLSO,2017-09-13,0
CHTSO,2017-09-13,11.62
IRASO,2017-09-13,3.42
IRASO,2017-09-14,3.4
CHTSO,2017-09-14,11.62
ARLSO,2017-09-14,0
PMOSO,2017-09-14,21.87
ARCSO,2017-09-14,596.88
AGZCH,2017-09-14,79.87
AOBSO,2017-09-14,2096.42
PECSO,2017-09-14,2451.07
LCDSO,2017-09-14,713.29
LCDSO,2017-09-15,712.53
PECSO,2017-09-15,2441.01
AOBSO,2017-09-15,2109.93
AGZCH,2017-09-15,79.74
ARCSO,2017-09-15,596.4
PMOSO,2017-09-15,21.87
ARLSO,2017-09-15,0
CHTSO,2017-09-15,11.62
IRASO,2017-09-15,3.39
IRASO,2017-09-16,3.37
CHTSO,2017-09-16,11.62
ARLSO,2017-09-16,0
PMOSO,2017-09-16,21.82
ARCSO,2017-09-16,596.4
AGZCH,2017-09-16,79.74
AOBSO,2017-09-16,2120.54
PECSO,2017-09-16,2430.96
LCDSO,2017-09-16,711.77
LCDSO,2017-09-17,711.01
PECSO,2017-09-17,2418.9
AOBSO,2017-09-17,2132.66
AGZCH,2017-09-17,79.8
ARCSO,2017-09-17,595.92
PMOSO,2017-09-17,21.82
ARLSO,2017-09-17,0
CHTSO,2017-09-17,11.59
IRASO,2017-09-17,3.36
IRASO,2017-09-18,3.34
CHTSO,2017-09-18,11.59
ARLSO,2017-09-18,0
PMOSO,2017-09-18,21.82
ARCSO,2017-09-18,595.44
AGZCH,2017-09-18,80.25
AOBSO,2017-09-18,2143.27
PECSO,2017-09-18,2407.84
LCDSO,2017-09-18,710.24
LCDSO,2017-09-19,709.86
PECSO,2017-09-19,2397.79
AOBSO,2017-09-19,2155.4
AGZCH,2017-09-19,80
ARCSO,2017-09-19,595.44
PMOSO,2017-09-19,21.77
ARLSO,2017-09-19,0
CHTSO,2017-09-19,11.59
IRASO,2017-09-19,3.33
IRASO,2017-09-20,3.33
CHTSO,2017-09-20,11.59
ARLSO,2017-09-20,0
PMOSO,2017-09-20,21.77
ARCSO,2017-09-20,594.01
AGZCH,2017-09-20,79.87
AOBSO,2017-09-20,2167.52
PECSO,2017-09-20,2387.83
LCDSO,2017-09-20,709.48
LCDSO,2017-09-21,709.1
PECSO,2017-09-21,2375.15
AOBSO,2017-09-21,2178.13
AGZCH,2017-09-21,79.8
ARCSO,2017-09-21,592.57
PMOSO,2017-09-21,21.77
ARLSO,2017-09-21,0
CHTSO,2017-09-21,11.53
IRASO,2017-09-21,3.31
IRASO,2017-09-22,3.29
CHTSO,2017-09-22,11.53
ARLSO,2017-09-22,0
PMOSO,2017-09-22,21.71
ARCSO,2017-09-22,591.61
AGZCH,2017-09-22,79.74
AOBSO,2017-09-22,2187.42
PECSO,2017-09-22,2364.42
LCDSO,2017-09-22,708.34
LCDSO,2017-09-23,707.58
PECSO,2017-09-23,2352.71
AOBSO,2017-09-23,2199.81
AGZCH,2017-09-23,79.74
ARCSO,2017-09-23,591.13
PMOSO,2017-09-23,21.71
ARLSO,2017-09-23,0
CHTSO,2017-09-23,11.53
IRASO,2017-09-23,3.28
IRASO,2017-09-24,3.28
CHTSO,2017-09-24,11.53
ARLSO,2017-09-24,0
PMOSO,2017-09-24,21.71
ARCSO,2017-09-24,591.13
AGZCH,2017-09-24,79.67
AOBSO,2017-09-24,2212.2
PECSO,2017-09-24,2341
LCDSO,2017-09-24,707.2
LCDSO,2017-09-25,706.82
PECSO,2017-09-25,2327.35
AOBSO,2017-09-25,2229.24
AGZCH,2017-09-25,79.67
ARCSO,2017-09-25,590.17
PMOSO,2017-09-25,21.66
ARLSO,2017-09-25,0
CHTSO,2017-09-25,11.53
IRASO,2017-09-25,3.25
IRASO,2017-09-26,3.23
CHTSO,2017-09-26,11.5
ARLSO,2017-09-26,0
PMOSO,2017-09-26,21.66
ARCSO,2017-09-26,589.21
AGZCH,2017-09-26,79.61
AOBSO,2017-09-26,2216.85
PECSO,2017-09-26,2314.67
LCDSO,2017-09-26,706.43
LCDSO,2017-09-27,705.67
PECSO,2017-09-27,2301.01
AOBSO,2017-09-27,2244.73
AGZCH,2017-09-27,79.55
ARCSO,2017-09-27,588.26
PMOSO,2017-09-27,21.55
ARLSO,2017-09-27,0
CHTSO,2017-09-27,11.47
IRASO,2017-09-27,3.22
IRASO,2017-09-28,3.2
CHTSO,2017-09-28,11.44
ARLSO,2017-09-28,0
PMOSO,2017-09-28,21.55
ARCSO,2017-09-28,587.3
AGZCH,2017-09-28,79.55
AOBSO,2017-09-28,2258.73
PECSO,2017-09-28,2288.01
LCDSO,2017-09-28,705.29
LCDSO,2017-09-29,704.91
PECSO,2017-09-29,2275.91
AOBSO,2017-09-29,2268.21
AGZCH,2017-09-29,81.16
ARCSO,2017-09-29,586.34
PMOSO,2017-09-29,21.45
ARLSO,2017-09-29,0
CHTSO,2017-09-29,11.44
IRASO,2017-09-29,3.18
IRASO,2017-09-30,3.17
CHTSO,2017-09-30,11.44
ARLSO,2017-09-30,0
PMOSO,2017-09-30,21.29
ARCSO,2017-09-30,585.38
AGZCH,2017-09-30,80.51
AOBSO,2017-09-30,2277.7
PECSO,2017-09-30,2262.93
LCDSO,2017-09-30,704.53
LCDSO,2017-10-01,704.53
PECSO,2017-10-01,2249.96
AOBSO,2017-10-01,2287.19
AGZCH,2017-10-01,80
ARCSO,2017-10-01,584.42
PMOSO,2017-10-01,21.29
ARLSO,2017-10-01,0
CHTSO,2017-10-01,11.41
IRASO,2017-10-01,3.15
IRASO,2017-10-02,3.14
CHTSO,2017-10-02,11.44
ARLSO,2017-10-02,0
PMOSO,2017-10-02,21.24
ARCSO,2017-10-02,583.95
AGZCH,2017-10-02,80.25
AOBSO,2017-10-02,2298.25
PECSO,2017-10-02,2239.58
LCDSO,2017-10-02,703.77
LCDSO,2017-10-03,703.39
PECSO,2017-10-03,2227.47
AOBSO,2017-10-03,2310.9
AGZCH,2017-10-03,80.12
ARCSO,2017-10-03,583.47
PMOSO,2017-10-03,21.24
ARLSO,2017-10-03,0
CHTSO,2017-10-03,11.41
IRASO,2017-10-03,3.12
IRASO,2017-10-04,3.07
CHTSO,2017-10-04,11.41
ARLSO,2017-10-04,0
PMOSO,2017-10-04,21.24
ARCSO,2017-10-04,582.51
AGZCH,2017-10-04,79.93
AOBSO,2017-10-04,2320.39
PECSO,2017-10-04,2215.36
LCDSO,2017-10-04,703.01
LCDSO,2017-10-05,702.64
PECSO,2017-10-05,2205.89
AOBSO,2017-10-05,2333.03
AGZCH,2017-10-05,79.87
ARCSO,2017-10-05,581.55
PMOSO,2017-10-05,21.03
ARLSO,2017-10-05,0
CHTSO,2017-10-05,11.41
IRASO,2017-10-05,3.03
IRASO,2017-10-06,2.98
CHTSO,2017-10-06,11.38
ARLSO,2017-10-06,0
PMOSO,2017-10-06,20.97
ARCSO,2017-10-06,580.59
AGZCH,2017-10-06,79.74
AOBSO,2017-10-06,2344.29
PECSO,2017-10-06,2195.34
LCDSO,2017-10-06,702.26
LCDSO,2017-10-07,701.89
PECSO,2017-10-07,2188.03
AOBSO,2017-10-07,2357.19
AGZCH,2017-10-07,79.67
ARCSO,2017-10-07,580.11
PMOSO,2017-10-07,20.92
ARLSO,2017-10-07,0
CHTSO,2017-10-07,11.38
IRASO,2017-10-07,2.95
IRASO,2017-10-08,2.92
CHTSO,2017-10-08,11.35
ARLSO,2017-10-08,0
PMOSO,2017-10-08,20.87
ARCSO,2017-10-08,579.63
AGZCH,2017-10-08,79.61
AOBSO,2017-10-08,2370.09
PECSO,2017-10-08,2180.72
